user_id,journey_ids,plug_in_time,departure_time,time_slot,carbon_emission,avg_carbon_emission,avg_priority_carbon_emission,total_demand,charging_duration,user_type
10_5_9,"['d10fc3e5176642169f585902ff024382', '29b4e2447c5f4291bf561bf1576968cb']",2022-08-14 05:05,2022-08-14 07:05,2022-08-14 05:05 ~ 2022-08-14 05:48,162.98333333333335,3.79031007751938,81.49166666666667,24.3,43.0,5_9
20_nurse,"['aa638b08a00d431b85ae530ebd5b54c3', '4bf861dc0ad24267bc21ee9eee1ddff2']",2022-08-08 17:03,2022-08-08 21:03,2022-08-08 17:03 ~ 2022-08-08 17:16,48.31666666666667,3.716666666666667,24.158333333333335,14.1,13.0,nurse
20_nurse,"['707f8d4f1ff44e30bb4195942c633144', '3b91e74992004c4fba2c7819bbd01e90']",2022-08-09 17:50,2022-08-09 21:50,2022-08-09 17:50 ~ 2022-08-09 18:08,65.7,3.6500000000000004,32.85,15.9,18.0,nurse
,,,,,,,,,,
20_nurse,"['f3806cd89f2d4980b8dac78739c7f9c1', 'c09028717b5a497ca646b7f1a514fe81']",2022-08-11 17:04,2022-08-11 21:04,2022-08-11 17:04 ~ 2022-08-11 17:48,158.13333333333333,3.5939393939393938,79.06666666666666,24.6,44.0,nurse
,,,,,,,,,,
20_nurse,"['9e9ef1058a0d45a4801e782bc4d68107', 'd163da6d581c4942b90eeb5d7ec91e1b']",2022-08-13 21:24,2022-08-13 23:24,2022-08-13 21:24 ~ 2022-08-13 21:35,42.33333333333333,3.848484848484848,21.166666666666664,13.5,11.0,nurse
,,,,,,,,,,
9_5_9,"['07f43492d3cc4f7f9505b655468fa649', '6984277817a142a7b4ea295091e61c87']",2022-08-08 05:29,2022-08-08 09:29,2022-08-08 08:42 ~ 2022-08-08 09:29,175.39999999999998,3.731914893617021,87.69999999999999,25.5,47.0,5_9
9_5_9,"['281873cba2df4ec9ab534c6d40eb0d6b', '99f30eb45a514b9c903b814906019daa']",2022-08-09 05:40,2022-08-09 09:40,2022-08-09 09:08 ~ 2022-08-09 09:40,114.7,3.584375,57.35,20.4,32.0,5_9
9_5_9,"['00ff63cff38c4ac9addcc6b9dc176cb2', '8abe352a87664ae69fc1ed331573d669']",2022-08-10 05:11,2022-08-10 09:11,2022-08-10 08:43 ~ 2022-08-10 09:11,102.5,3.6607142857142856,51.25,19.2,28.0,5_9
9_5_9,"['a11a42258cd94b97a6fc005aa674cec0', 'd136733e9e8f44a9965901f0ad82e6cd']",2022-08-11 05:22,2022-08-11 07:22,2022-08-11 05:26 ~ 2022-08-11 05:59,150.14999999999998,4.549999999999999,75.07499999999999,20.7,33.0,5_9
9_5_9,"['ccc3aeff791748bdaa80c3511ee49194', '2c212a0832604b9283c04a296e699b96']",2022-08-12 05:42,2022-08-12 07:42,2022-08-12 07:06 ~ 2022-08-12 07:42,152.8,4.2444444444444445,76.4,21.9,36.0,5_9
,,,,,,,,,,
,,,,,,,,,,
18_9_5,"['7d676cfe64154d4ea0af66f68202996e', 'e1369937ba70481a980a8b8316c1a55e']",2022-08-08 17:24,2022-08-08 21:24,2022-08-08 17:24 ~ 2022-08-08 17:44,76.66666666666667,3.8333333333333335,38.333333333333336,16.5,20.0,9_5
,,,,,,,,,,
18_9_5,"['63e386183b3144dc804a1ec489a80485', 'c253f7ef0a1d4f9db21a9de20db7bffd']",2022-08-10 17:13,2022-08-10 20:13,2022-08-10 17:30 ~ 2022-08-10 17:59,105.85,3.65,52.925,19.5,29.0,9_5
18_9_5,"['94711577288144be89bdad7e9ca8379b', 'de87c2dc1e814a7ab2a592d718adcbd7']",2022-08-11 17:50,2022-08-11 21:50,2022-08-11 17:50 ~ 2022-08-11 17:59,32.7,3.6333333333333337,16.35,12.9,9.0,9_5
,,,,,,,,,,
18_9_5,"['995eeb5f11f2424f9ed00206aa58125d', 'c8383e08b6d047e988f384cd6f7ccf3b']",2022-08-13 17:37,2022-08-13 20:37,2022-08-13 17:37 ~ 2022-08-13 18:23,170.58333333333334,3.7083333333333335,85.29166666666667,25.2,46.0,9_5
,,,,,,,,,,
6_5_9,"['f8c91eb854614dfa83ed78b986d72b44', '73a8bf73b8e248e9b2b7fbdbff5d99c9']",2022-08-08 05:12,2022-08-08 08:12,2022-08-08 08:00 ~ 2022-08-08 08:03,11.5,3.8333333333333335,5.75,10.8,3.0,5_9
6_5_9,"['46c35a509b9142019d66f676c9115159', 'de4d785e07cf4ae0b1ab218360a32af5']",2022-08-09 05:01,2022-08-09 07:01,2022-08-09 06:24 ~ 2022-08-09 07:01,152.91666666666666,4.132882882882883,76.45833333333333,22.2,37.0,5_9
6_5_9,"['1c62d57365e74eaebec5445848923455', '341967cfbef0450f8a9793dd1856088e']",2022-08-10 05:09,2022-08-10 07:09,2022-08-10 06:30 ~ 2022-08-10 06:49,78.21666666666667,4.116666666666667,39.108333333333334,16.2,19.0,5_9
6_5_9,"['bd318514bcee4ade85fd824eccb0bd5f', '717b106316124958bea0faca531893d9']",2022-08-11 05:01,2022-08-11 07:01,2022-08-11 05:08 ~ 2022-08-11 05:32,109.19999999999999,4.55,54.599999999999994,17.7,24.0,5_9
6_5_9,"['d615c3fbd4cd4eeabb4afacb44d6c92d', 'd5aced28ec16497db5b50dcec03fc940']",2022-08-12 05:37,2022-08-12 09:37,2022-08-12 09:15 ~ 2022-08-12 09:37,83.9,3.813636363636364,41.95,17.1,22.0,5_9
6_5_9,"['2ebc51621bd74f0796d416604e1972bd', '58574492917241d9a593402533642634']",2022-08-13 05:52,2022-08-13 07:52,2022-08-13 07:09 ~ 2022-08-13 07:52,174.8,4.065116279069768,87.4,24.0,43.0,5_9
6_5_9,"['9170a27714bf472099c53b57588703f4', 'd20c284994a047ee8ad20f3f37f0f770']",2022-08-14 05:43,2022-08-14 07:43,2022-08-14 07:00 ~ 2022-08-14 07:05,17.75,3.55,8.875,11.4,5.0,5_9
19_nurse,"['8cb3395185e44ae48a5e40dc0d1d4b76', '9d5621b3764242d69b70acbb7c7da256']",2022-08-08 17:42,2022-08-08 20:42,2022-08-08 17:42 ~ 2022-08-08 18:07,97.66666666666667,3.9066666666666667,48.833333333333336,18.3,25.0,nurse
19_nurse,"['c2c27a30df354277a3d3a4721d5f36a5', '745280351af0408fbb349a5a354c7ef0']",2022-08-09 17:10,2022-08-09 19:10,2022-08-09 17:10 ~ 2022-08-09 17:33,82.08333333333333,3.5688405797101446,41.041666666666664,17.4,23.0,nurse
,,,,,,,,,,
19_nurse,"['0226d0aed3f2486aa862909cfb4df51a', '6191e1415f3146b5b8ee01753f2ca31a']",2022-08-11 17:18,2022-08-11 20:18,2022-08-11 17:18 ~ 2022-08-11 17:21,10.7,3.5666666666666664,5.35,10.8,3.0,nurse
19_nurse,"['680c852887e94175ba885cffc0973d1d', '470f6a875f334a6f9ada4b938f986757']",2022-08-12 21:54,2022-08-13 01:54,2022-08-12 21:54 ~ 2022-08-12 21:58,16.133333333333333,4.033333333333333,8.066666666666666,11.1,4.0,nurse
19_nurse,"['31ea1f776d5b4913b0328c994c88ea9f', '3245be8957a44948942d10ef76c70f42']",2022-08-13 21:44,2022-08-14 00:44,2022-08-13 23:30 ~ 2022-08-13 23:40,37.833333333333336,3.7833333333333337,18.916666666666668,13.2,10.0,nurse
,,,,,,,,,,
,,,,,,,,,,
16_nurse,"['255f1bfa4ec446d4af80a472205df46e', '63b8035f78ee403587ecac57e8916206']",2022-08-09 17:37,2022-08-09 21:37,2022-08-09 17:37 ~ 2022-08-09 17:48,39.416666666666664,3.583333333333333,19.708333333333332,13.5,11.0,nurse
16_nurse,"['a08740093ff24c16ae58e452a2a740f3', '4fea3e9163124a35b277911a65db07dd']",2022-08-10 17:48,2022-08-10 19:48,2022-08-10 17:48 ~ 2022-08-10 18:10,80.96666666666667,3.68030303030303,40.483333333333334,17.1,22.0,nurse
16_nurse,"['a7c356876ba8415eabdc46172a73cc59', 'de3394959d6247bfbd37164e15dc32d1']",2022-08-11 17:21,2022-08-11 20:21,2022-08-11 17:21 ~ 2022-08-11 17:46,90.23333333333333,3.6093333333333333,45.11666666666667,18.3,25.0,nurse
16_nurse,"['f9db97faa33244c0a55ec773543136e4', '04fff2622ab94753a7f88cc649fde1e5']",2022-08-12 21:02,2022-08-13 01:02,2022-08-12 21:02 ~ 2022-08-12 21:17,60.25,4.016666666666667,30.125,14.7,15.0,nurse
,,,,,,,,,,
16_nurse,"['8cf1c248d39148c3909476dadc6fe135', '67bc2a925c9e4a28bf7e18ef7e9006f2']",2022-08-14 21:50,2022-08-15 01:50,2022-08-14 23:00 ~ 2022-08-14 23:16,69.6,4.35,34.8,15.3,16.0,nurse
3_9_5,"['3db9ce67d5494017a428e207a2616bcb', 'f9d5ad083cae4d1c9da28a4371aea10f']",2022-08-08 17:22,2022-08-08 21:22,2022-08-08 17:22 ~ 2022-08-08 17:55,126.81666666666666,3.8429292929292926,63.40833333333333,20.7,33.0,9_5
3_9_5,"['1116ac02296c4729a6a2d20a4092fcf2', 'b7d709423955413d8c30a5126fc13b89']",2022-08-09 17:23,2022-08-09 21:23,2022-08-09 17:23 ~ 2022-08-09 17:53,107.38333333333334,3.579444444444445,53.69166666666667,19.8,30.0,9_5
,,,,,,,,,,
,,,,,,,,,,
3_9_5,"['f85ca64b2b9a4157bd4768fb852bbd66', '0b8a503c55474868a5834034d0379df5']",2022-08-12 17:38,2022-08-12 21:38,2022-08-12 17:38 ~ 2022-08-12 18:20,151.5,3.607142857142857,75.75,23.7,42.0,9_5
3_9_5,"['384fbc8776f34a1399ecb961cff5860f', 'e397c63626d04f86bd0fd807707035bb']",2022-08-13 17:48,2022-08-13 19:48,2022-08-13 17:48 ~ 2022-08-13 18:08,73.93333333333334,3.6966666666666668,36.96666666666667,16.5,20.0,9_5
3_9_5,"['c8c8eaffab0c415a8a5ef6e7606bc6c1', 'dd45fa0210a04947b99887c0c1e64377']",2022-08-14 17:54,2022-08-14 19:54,2022-08-14 17:54 ~ 2022-08-14 18:13,74.23333333333333,3.907017543859649,37.11666666666667,16.2,19.0,9_5
,,,,,,,,,,
5_5_9,"['59c1a42283bc4ffdbc22e9ae414003e2', 'ce221f85a5664c2195b8d50985744502']",2022-08-09 05:08,2022-08-09 08:08,2022-08-09 07:37 ~ 2022-08-09 08:08,121.26666666666667,3.911827956989247,60.63333333333333,20.1,31.0,5_9
5_5_9,"['94cb44d7719948fe90492271511dd14e', 'f54afe20c6584079b88f99bf58b547ba']",2022-08-10 05:17,2022-08-10 09:17,2022-08-10 09:00 ~ 2022-08-10 09:08,28.8,3.6,14.4,12.6,8.0,5_9
,,,,,,,,,,
5_5_9,"['7766f298b0a94e27b5be4782c21fc58d', 'b59d591064ff4b9b8f46442389d4dd61']",2022-08-12 05:55,2022-08-12 08:55,2022-08-12 08:30 ~ 2022-08-12 08:52,85.8,3.9,42.9,17.1,22.0,5_9
5_5_9,"['c8ba9ab5ba9d47ba8b901b3c5d404c31', '259623941d504ea6a9be6a6c54048c64']",2022-08-13 05:09,2022-08-13 07:09,2022-08-13 05:09 ~ 2022-08-13 05:30,86.45,4.116666666666667,43.225,16.8,21.0,5_9
5_5_9,"['9e6d83769a47458bbf203a2fae58c514', 'ef841d587357476f8079940e91278565']",2022-08-14 05:46,2022-08-14 08:46,2022-08-14 08:12 ~ 2022-08-14 08:46,111.3,3.273529411764706,55.65,21.3,34.0,5_9
16_9_5,"['62475ff74b274fa7acd32740eaa64566', '05c2af4d9f7c4e069b32d944f3f1ca49']",2022-08-08 17:23,2022-08-08 19:23,2022-08-08 17:23 ~ 2022-08-08 17:29,22.3,3.716666666666667,11.15,11.7,6.0,9_5
16_9_5,"['cde3ab17b4f346a4aac8e9d5344d035d', 'e7890b2eef054c82bc24978909c663ab']",2022-08-09 17:06,2022-08-09 21:06,2022-08-09 17:06 ~ 2022-08-09 17:29,82.03333333333333,3.5666666666666664,41.016666666666666,17.4,23.0,9_5
16_9_5,"['1fff810de1c745c59fdb39c65755bcd0', 'afbda6ae6bd04ed183a6de62085fbd81']",2022-08-10 17:01,2022-08-10 19:01,2022-08-10 17:14 ~ 2022-08-10 18:00,168.16666666666666,3.655797101449275,84.08333333333333,25.2,46.0,9_5
16_9_5,"['2cb9738e4b7c4e21872d811858da2515', '8f25aa4ad4cf41d5a79da6da617090cc']",2022-08-11 17:51,2022-08-11 21:51,2022-08-11 17:51 ~ 2022-08-11 18:32,156.4333333333333,3.8154471544715443,78.21666666666665,23.4,41.0,9_5
,,,,,,,,,,
16_9_5,"['6784b26a03a248c7b13ff41bc05b1d7b', '841aaf0048424b86b3c4e9e141252dd5']",2022-08-13 17:35,2022-08-13 19:35,2022-08-13 17:35 ~ 2022-08-13 17:46,40.15,3.65,20.075,13.5,11.0,9_5
16_9_5,"['56cc83c84c16479da96453b218a2141d', '52656c7567334b0c9c4595d1017cca3b']",2022-08-14 17:44,2022-08-14 21:44,2022-08-14 17:44 ~ 2022-08-14 18:25,159.93333333333334,3.9008130081300814,79.96666666666667,23.4,41.0,9_5
19_9_5,"['fa91d20a834b4360a252613fc41b8e5e', '50e26574238449bbbb0be355069a7b68']",2022-08-08 17:03,2022-08-08 21:03,2022-08-08 17:03 ~ 2022-08-08 17:37,127.53333333333333,3.7509803921568627,63.766666666666666,21.3,34.0,9_5
19_9_5,"['bff8ce66c49344d39b70da0fad7fcae1', '7ecae9c75ae24c7788f1221993a4bc12']",2022-08-09 17:18,2022-08-09 19:18,2022-08-09 17:18 ~ 2022-08-09 17:19,3.566666666666667,3.566666666666667,1.7833333333333334,10.2,1.0,9_5
19_9_5,"['f9c1925747aa486b94d35142397770de', '93404b099e96411a8a24cb0480ad87cc']",2022-08-10 17:29,2022-08-10 19:29,2022-08-10 17:30 ~ 2022-08-10 17:58,102.2,3.65,51.1,19.2,28.0,9_5
,,,,,,,,,,
19_9_5,"['a92a908b16284d3c9066ea3e6d87a47c', '9e0bed60c54647e98c219538db8375f2']",2022-08-12 17:00,2022-08-12 21:00,2022-08-12 17:00 ~ 2022-08-12 17:09,31.8,3.533333333333333,15.9,12.9,9.0,9_5
19_9_5,"['b4f6842d3ad24fdba8b4469205b539c9', 'e0faa4ac77c5458b94a1d45c95257d7a']",2022-08-13 17:26,2022-08-13 21:26,2022-08-13 17:26 ~ 2022-08-13 18:09,158.06666666666666,3.675968992248062,79.03333333333333,24.3,43.0,9_5
19_9_5,"['ca482777eaa643c480c2ee5c80d20f86', 'd5c6e9b4218a4fe680a2b417926153ec']",2022-08-14 18:01,2022-08-14 20:01,2022-08-14 18:01 ~ 2022-08-14 18:17,62.93333333333333,3.933333333333333,31.466666666666665,15.3,16.0,9_5
,,,,,,,,,,
,,,,,,,,,,
6_nurse,"['642a67762940459caa556b38ec9736bb', '194cb44ad49b423e9b4b511ac62b2070']",2022-08-10 09:01,2022-08-10 12:01,2022-08-10 11:18 ~ 2022-08-10 12:01,133.08333333333331,3.0949612403100772,66.54166666666666,24.0,43.0,nurse
6_nurse,"['d758d5607ca1487588b1c04bfb7c5002', '09cb7604c31d4f51a9a62d4307a07302']",2022-08-11 09:00,2022-08-11 13:00,2022-08-11 12:30 ~ 2022-08-11 12:55,83.75,3.35,41.875,18.0,25.0,nurse
6_nurse,"['abe4dde3d03e4097ab9e8ec3e469c589', 'b444e55257734aa2bf219188b1313424']",2022-08-12 17:08,2022-08-12 19:08,2022-08-12 17:08 ~ 2022-08-12 17:51,152.98333333333335,3.5577519379844964,76.49166666666667,24.3,43.0,nurse
6_nurse,"['aba6fe679325404fb4b02179b4bfd9a1', 'dd7a0bf97b0543dba3850512d150e759']",2022-08-13 17:08,2022-08-13 20:08,2022-08-13 17:30 ~ 2022-08-13 17:40,36.5,3.65,18.25,13.2,10.0,nurse
6_nurse,"['4c5e20b3936f4371b1f12f714e5fd6b4', '1a262833e6514c4b8f16cb8520b61abe']",2022-08-14 17:34,2022-08-14 19:34,2022-08-14 17:34 ~ 2022-08-14 17:59,96.25,3.85,48.125,18.0,25.0,nurse
9_nurse,"['e96ce2bc72d149b280726ee5d88b389f', 'd9a10c3d43bd48e78bd5a5eab3ad9798']",2022-08-08 09:57,2022-08-08 11:57,2022-08-08 11:30 ~ 2022-08-08 11:32,6.633333333333334,3.316666666666667,3.316666666666667,10.5,2.0,nurse
9_nurse,"['2abb2499bc7b4111b65fea1895957448', '553e529b0019480ba9d11a877dfa938e']",2022-08-09 09:49,2022-08-09 13:49,2022-08-09 12:30 ~ 2022-08-09 12:52,66.73333333333333,3.033333333333333,33.36666666666667,17.1,22.0,nurse
,,,,,,,,,,
,,,,,,,,,,
9_nurse,"['fd484c2f22d94d79ae33408c6aa66fab', '386010c76931473785f62db270cd5dc7']",2022-08-12 17:21,2022-08-12 19:21,2022-08-12 17:21 ~ 2022-08-12 18:05,157.46666666666667,3.5787878787878786,78.73333333333333,24.6,44.0,nurse
,,,,,,,,,,
,,,,,,,,,,
12_9_5,"['a2be7730229546f0acaaa603e05721e4', '1a5ab8f07462476b84233938ee47f03c']",2022-08-08 17:11,2022-08-08 21:11,2022-08-08 17:11 ~ 2022-08-08 17:30,70.61666666666666,3.7166666666666663,35.30833333333333,16.2,19.0,9_5
12_9_5,"['71231c7e6e314f84bb51a8e852f667c8', '6a9931146db34c2c9d6a63a4eccf5b35']",2022-08-09 17:03,2022-08-09 21:03,2022-08-09 17:03 ~ 2022-08-09 17:05,7.133333333333334,3.566666666666667,3.566666666666667,10.5,2.0,9_5
12_9_5,"['7a75172434454d43829b4a1e3d066e81', '3e5ee6d34d8144cb9e2c78112ea09c57']",2022-08-10 17:20,2022-08-10 20:20,2022-08-10 17:30 ~ 2022-08-10 17:34,14.6,3.65,7.3,11.1,4.0,9_5
12_9_5,"['c8d16d586b134c4fa3201e3707decf33', '955bafbaf69d4763b780bc6fba560bca']",2022-08-11 17:04,2022-08-11 19:04,2022-08-11 17:04 ~ 2022-08-11 17:17,46.36666666666667,3.566666666666667,23.183333333333334,14.1,13.0,9_5
,,,,,,,,,,
12_9_5,"['934472d33dbc43bb9180133c49c828cc', '2b9e319e905a458eb28367ea8ca3760b']",2022-08-13 17:18,2022-08-13 20:18,2022-08-13 17:25 ~ 2022-08-13 18:00,127.83333333333333,3.6523809523809523,63.916666666666664,21.6,35.0,9_5
12_9_5,"['989a761cd55a42deb194e77a91520b39', '8099923f2ec048e7a1da7ffa50bc46dd']",2022-08-14 17:29,2022-08-14 20:29,2022-08-14 17:29 ~ 2022-08-14 17:54,96.18333333333334,3.8473333333333333,48.09166666666667,18.0,25.0,9_5
15_5_9,"['25203eacf92040f6a3a0a247f9d5a7c1', '5e596e60c8e442a2811c77d7a82a8830']",2022-08-08 05:10,2022-08-08 07:10,2022-08-08 07:00 ~ 2022-08-08 07:03,12.4,4.133333333333334,6.2,10.8,3.0,5_9
,,,,,,,,,,
15_5_9,"['9066208903624e63a16abd5269758617', '652e2cb3709d4b1eb588e592a6b16f19']",2022-08-10 05:41,2022-08-10 09:41,2022-08-10 08:50 ~ 2022-08-10 09:41,183.5,3.5980392156862746,91.75,26.7,51.0,5_9
15_5_9,"['3c645bb6903f4c6f9309c13721a0056c', '807ef8fef86d492681d03c07d225f342']",2022-08-11 05:34,2022-08-11 09:34,2022-08-11 09:30 ~ 2022-08-11 09:33,11.3,3.766666666666667,5.65,10.8,3.0,5_9
15_5_9,"['d0e302d0125d47d386712740327e6137', '05358f9de54d42d5941adfb61d51690c']",2022-08-12 05:54,2022-08-12 07:54,2022-08-12 07:30 ~ 2022-08-12 07:45,60.5,4.033333333333333,30.25,14.7,15.0,5_9
15_5_9,"['36ef551226264d9291b4aab3e9556d27', '5618d07d679b47ef8a5de5796edcb08d']",2022-08-13 05:32,2022-08-13 09:32,2022-08-13 09:07 ~ 2022-08-13 09:32,91.15,3.6460000000000004,45.575,18.3,25.0,5_9
15_5_9,"['a9a06e535e6a4a398ba16d99e9e48f48', '37dbf62639834b95aa6fcdfcde6e0440']",2022-08-14 05:38,2022-08-14 08:38,2022-08-14 08:16 ~ 2022-08-14 08:38,72.56666666666666,3.2984848484848484,36.28333333333333,17.1,22.0,5_9
18_5_9,"['40c82e58f5484d208683df90123a516d', 'c2bc7a62db544dd4998aeb4cd8aa219c']",2022-08-08 05:44,2022-08-08 08:44,2022-08-08 07:54 ~ 2022-08-08 08:44,191.46666666666667,3.8293333333333335,95.73333333333333,26.4,50.0,5_9
,,,,,,,,,,
18_5_9,"['0cf91adae5824305b0b612b63abfa8ea', '56cca6e5fb8e477aaca1b57b99c634e1']",2022-08-10 05:12,2022-08-10 07:12,2022-08-10 06:30 ~ 2022-08-10 06:31,4.116666666666666,4.116666666666666,2.058333333333333,10.2,1.0,5_9
,,,,,,,,,,
18_5_9,"['b8fdf795f4d84b58be23edd818019320', 'ace03388236d4f919c8961d3754e4a8d']",2022-08-12 05:31,2022-08-12 08:31,2022-08-12 07:40 ~ 2022-08-12 08:31,204.0666666666667,4.0013071895424845,102.03333333333335,26.7,51.0,5_9
18_5_9,"['50b0f22d4d584e69bb36848b7df3e803', '15810d375d394db6b58e7a682c651bfa']",2022-08-13 05:19,2022-08-13 09:19,2022-08-13 08:39 ~ 2022-08-13 09:19,147.39999999999998,3.6849999999999996,73.69999999999999,23.1,40.0,5_9
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
3_5_9,"['b7d0e5a2350846169afdc989de479ef6', '1ee56e5a7bc2413085dd0dd217dbbd16']",2022-08-10 05:52,2022-08-10 08:52,2022-08-10 08:14 ~ 2022-08-10 08:52,142.46666666666667,3.7491228070175437,71.23333333333333,22.5,38.0,5_9
,,,,,,,,,,
3_5_9,"['6bd033727821415494b6bdf6cdc35c07', '3d049e357850444cadc2a9e5c7bbea5c']",2022-08-12 05:52,2022-08-12 08:52,2022-08-12 08:30 ~ 2022-08-12 08:47,66.3,3.9,33.15,15.6,17.0,5_9
3_5_9,"['7af7791cc26d4a7bbb06169e68fb9a78', 'd56db3491869497a9cdc5d92d97566f8']",2022-08-13 05:31,2022-08-13 08:31,2022-08-13 08:18 ~ 2022-08-13 08:31,49.91666666666667,3.8397435897435903,24.958333333333336,14.1,13.0,5_9
,,,,,,,,,,
,,,,,,,,,,
4_9_5,"['931a86755f7142f5b093e144a58a5a7d', '9cf4b276a39f41048136a8b29e84bc7e']",2022-08-09 17:24,2022-08-09 19:24,2022-08-09 17:24 ~ 2022-08-09 17:47,82.31666666666666,3.5789855072463768,41.15833333333333,17.4,23.0,9_5
,,,,,,,,,,
4_9_5,"['4fead2576e37415db53fe8176a1c2671', '3bc348ebf85541d892d1459a130466bf']",2022-08-11 17:44,2022-08-11 20:44,2022-08-11 17:44 ~ 2022-08-11 17:49,18.166666666666668,3.6333333333333337,9.083333333333334,11.4,5.0,9_5
,,,,,,,,,,
,,,,,,,,,,
4_9_5,"['86fd5b321c434735bb413be33978871b', 'bd08cba15be24652848e9ce2cdc620b5']",2022-08-14 17:57,2022-08-14 20:57,2022-08-14 17:57 ~ 2022-08-14 18:51,213.20000000000002,3.9481481481481486,106.60000000000001,27.9,54.0,9_5
,,,,,,,,,,
4_5_9,"['ae1e0f27a91d425f99db70da62b15910', '991b651d33bd4d7d8bc53d7f7c216c92']",2022-08-09 05:16,2022-08-09 07:16,2022-08-09 07:00 ~ 2022-08-09 07:03,12.05,4.016666666666667,6.025,10.8,3.0,5_9
4_5_9,"['617c23f827664f93850a1d3f7ec708a1', '2a409f7a3037456d8bc4d5267f7de79d']",2022-08-10 05:13,2022-08-10 09:13,2022-08-10 08:42 ~ 2022-08-10 09:13,113.39999999999999,3.658064516129032,56.699999999999996,20.1,31.0,5_9
4_5_9,"['a50271ffeb1b450eb68ff826bfeb8ecf', 'd93cc553e2ba4616ae67220e3236aa13']",2022-08-11 05:16,2022-08-11 07:16,2022-08-11 07:00 ~ 2022-08-11 07:07,30.216666666666665,4.316666666666666,15.108333333333333,12.3,7.0,5_9
4_5_9,"['3d1df9b7529244709e60c0cdcb30740e', '9e4ef642be9d43f8984477f4de7c6fd7']",2022-08-12 05:55,2022-08-12 08:55,2022-08-12 08:13 ~ 2022-08-12 08:55,165.21666666666667,3.933730158730159,82.60833333333333,23.7,42.0,5_9
4_5_9,"['86fee863b31d4f81b8184db839451446', '36a4344489aa4e0893f4e0e3568e260d']",2022-08-13 05:34,2022-08-13 07:34,2022-08-13 07:29 ~ 2022-08-13 07:34,20.133333333333333,4.026666666666666,10.066666666666666,11.4,5.0,5_9
4_5_9,"['88e5980af2644661b1b55f3561e49505', 'a082c94615f640b983dfbe28dc4a7c47']",2022-08-14 05:34,2022-08-14 07:34,2022-08-14 07:00 ~ 2022-08-14 07:10,35.5,3.55,17.75,13.2,10.0,5_9
